id_partido,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,temporada
3014,2008-05-07,Mallorca,Osasuna,2,1,H,1,0,H,9.0,9.0,2.0,5.0,4.0,5.0,14.0,10.0,1.0,4.0,0.0,1.0,2.1,3.3,3.5,0708
3015,2008-05-07,Murcia,Ath Bilbao,1,2,A,1,1,D,7.0,6.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.2,2.37,0708
3016,2008-05-07,Real Madrid,Barcelona,4,1,H,2,0,H,19.0,14.0,12.0,4.0,5.0,3.0,14.0,18.0,3.0,4.0,0.0,1.0,2.25,3.2,3.25,0708
3017,2008-05-07,Recreativo,Villarreal,0,2,A,0,0,D,15.0,7.0,6.0,3.0,3.0,1.0,29.0,16.0,5.0,5.0,0.0,0.0,3.0,3.2,2.37,0708
3018,2008-05-07,Santander,Sevilla,0,3,A,0,1,A,13.0,18.0,6.0,5.0,4.0,8.0,16.0,16.0,2.0,3.0,1.0,0.0,2.7,3.25,2.6,0708
3019,2008-05-07,Valencia,Zaragoza,1,0,H,1,0,H,13.0,11.0,6.0,4.0,5.0,4.0,20.0,28.0,3.0,4.0,1.0,0.0,2.1,3.3,3.5,0708
3020,2008-05-08,Espanol,Ath Madrid,0,2,A,0,2,A,8.0,18.0,1.0,5.0,3.0,5.0,14.0,20.0,3.0,3.0,0.0,0.0,3.4,3.25,2.15,0708
3021,2008-05-11,Almeria,Recreativo,0,2,A,0,2,A,3.0,6.0,0.0,2.0,3.0,3.0,10.0,4.0,0.0,1.0,0.0,0.0,2.62,3.3,2.6,0708
3022,2008-05-11,Ath Bilbao,Santander,0,0,D,0,0,D,9.0,5.0,2.0,0.0,5.0,3.0,23.0,18.0,4.0,6.0,0.0,0.0,2.6,3.3,2.62,0708
3023,2008-05-11,Ath Madrid,La Coruna,1,0,H,1,0,H,16.0,5.0,7.0,2.0,7.0,5.0,19.0,16.0,1.0,2.0,0.0,0.0,1.57,3.8,6.5,0708
3024,2008-05-11,Barcelona,Mallorca,2,3,A,1,0,H,12.0,22.0,4.0,9.0,6.0,9.0,17.0,11.0,1.0,2.0,1.0,0.0,1.57,3.75,6.0,0708
3025,2008-05-11,Betis,Sevilla,0,2,A,0,1,A,8.0,11.0,1.0,4.0,3.0,4.0,22.0,16.0,4.0,4.0,1.0,1.0,3.4,3.4,2.1,0708
3026,2008-05-11,Levante,Valencia,1,5,A,1,3,A,23.0,9.0,7.0,7.0,10.0,2.0,13.0,17.0,2.0,1.0,0.0,0.0,5.0,3.5,1.72,0708
3027,2008-05-11,Osasuna,Murcia,2,1,H,1,0,H,17.0,9.0,6.0,3.0,9.0,6.0,18.0,14.0,3.0,4.0,0.0,0.0,1.36,4.2,9.0,0708
3028,2008-05-11,Valladolid,Getafe,0,0,D,0,0,D,14.0,7.0,2.0,4.0,10.0,3.0,12.0,12.0,3.0,2.0,0.0,0.0,2.1,3.25,3.6,0708
3029,2008-05-11,Villarreal,Espanol,2,0,H,2,0,H,14.0,11.0,5.0,7.0,4.0,2.0,11.0,14.0,1.0,1.0,0.0,0.0,1.57,3.75,6.0,0708
3030,2008-05-11,Zaragoza,Real Madrid,2,2,D,1,1,D,34.0,18.0,11.0,7.0,14.0,5.0,16.0,15.0,3.0,4.0,0.0,0.0,1.9,3.6,3.8,0708
3031,2008-05-17,Murcia,Barcelona,3,5,A,1,3,A,21.0,16.0,9.0,9.0,10.0,6.0,14.0,12.0,2.0,1.0,0.0,0.0,5.5,4.0,1.57,0708
3032,2008-05-18,Espanol,Almeria,1,3,A,0,1,A,15.0,11.0,4.0,6.0,8.0,2.0,18.0,28.0,3.0,2.0,0.0,0.0,2.1,3.3,3.5,0708
3033,2008-05-18,Getafe,Betis,1,1,D,1,0,H,19.0,18.0,7.0,5.0,6.0,7.0,9.0,19.0,1.0,2.0,0.0,0.0,1.95,3.4,3.75,0708
3034,2008-05-18,La Coruna,Villarreal,0,2,A,0,1,A,16.0,8.0,2.0,2.0,8.0,3.0,8.0,26.0,1.0,2.0,0.0,0.0,2.37,3.3,2.9,0708
3035,2008-05-18,Mallorca,Zaragoza,3,2,H,1,0,H,10.0,16.0,4.0,6.0,5.0,6.0,22.0,14.0,2.0,2.0,0.0,0.0,2.4,3.6,2.7,0708
3036,2008-05-18,Real Madrid,Levante,5,2,H,3,0,H,15.0,15.0,8.0,7.0,5.0,5.0,7.0,12.0,1.0,2.0,0.0,0.0,1.14,7.5,16.0,0708
3037,2008-05-18,Recreativo,Valladolid,1,1,D,0,1,A,10.0,9.0,4.0,2.0,7.0,8.0,11.0,13.0,3.0,2.0,0.0,0.0,2.1,3.1,3.8,0708
3038,2008-05-18,Santander,Osasuna,1,0,H,0,0,D,7.0,3.0,2.0,0.0,6.0,1.0,10.0,13.0,1.0,3.0,0.0,0.0,2.25,3.5,3.0,0708
3039,2008-05-18,Sevilla,Ath Bilbao,4,1,H,1,1,D,6.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.44,4.33,7.0,0708
3040,2008-05-18,Valencia,Ath Madrid,3,1,H,2,0,H,15.0,16.0,10.0,6.0,6.0,3.0,12.0,9.0,0.0,1.0,0.0,0.0,2.6,3.1,2.8,0708
3041,2008-08-30,Espanol,Valladolid,1,0,H,0,0,D,10.0,11.0,2.0,1.0,1.0,9.0,18.0,17.0,3.0,5.0,0.0,0.0,2.0,3.3,3.8,0809
3042,2008-08-30,Valencia,Mallorca,3,0,H,2,0,H,17.0,16.0,6.0,2.0,5.0,6.0,17.0,14.0,4.0,0.0,0.0,0.0,1.7,3.6,5.25,0809
3043,2008-08-31,Ath Bilbao,Almeria,1,3,A,0,2,A,10.0,11.0,4.0,5.0,2.0,6.0,35.0,20.0,2.0,4.0,0.0,0.0,2.0,3.3,3.8,0809
3044,2008-08-31,Ath Madrid,Malaga,4,0,H,3,0,H,25.0,7.0,9.0,2.0,11.0,7.0,16.0,13.0,1.0,2.0,0.0,0.0,1.44,4.2,7.5,0809
3045,2008-08-31,Betis,Recreativo,0,1,A,0,1,A,8.0,13.0,2.0,6.0,2.0,2.0,17.0,18.0,3.0,1.0,0.0,0.0,2.0,3.25,3.8,0809
3046,2008-08-31,La Coruna,Real Madrid,2,1,H,1,0,H,11.0,18.0,3.0,4.0,6.0,5.0,18.0,17.0,4.0,3.0,0.0,0.0,3.5,3.3,2.1,0809
3047,2008-08-31,Numancia,Barcelona,1,0,H,1,0,H,5.0,25.0,2.0,5.0,2.0,7.0,16.0,8.0,0.0,2.0,0.0,0.0,7.0,4.0,1.5,0809
3048,2008-08-31,Osasuna,Villarreal,1,1,D,0,0,D,10.0,12.0,1.0,3.0,10.0,2.0,18.0,10.0,2.0,1.0,1.0,1.0,2.8,3.3,2.5,0809
3049,2008-08-31,Santander,Sevilla,1,1,D,0,0,D,7.0,13.0,2.0,4.0,4.0,6.0,20.0,11.0,2.0,0.0,0.0,0.0,2.8,3.3,2.5,0809
3050,2008-08-31,Sp Gijon,Getafe,1,2,A,1,1,D,13.0,16.0,2.0,9.0,2.0,7.0,16.0,15.0,4.0,2.0,0.0,0.0,2.62,3.3,2.62,0809
3051,2008-09-13,Barcelona,Santander,1,1,D,0,0,D,18.0,2.0,7.0,1.0,9.0,1.0,9.0,20.0,1.0,7.0,0.0,0.0,1.29,5.0,12.0,0809
3052,2008-09-13,Valladolid,Ath Madrid,2,1,H,2,0,H,9.0,19.0,4.0,8.0,9.0,5.0,19.0,15.0,2.0,2.0,1.0,0.0,3.2,3.4,2.2,0809
3053,2008-09-14,Almeria,Valencia,2,2,D,2,1,H,12.0,11.0,3.0,3.0,2.0,3.0,17.0,20.0,2.0,2.0,0.0,0.0,2.75,3.3,2.5,0809
3054,2008-09-14,Getafe,Betis,0,0,D,0,0,D,26.0,16.0,7.0,4.0,7.0,6.0,17.0,19.0,2.0,5.0,0.0,0.0,2.1,3.3,3.5,0809
3055,2008-09-14,Malaga,Ath Bilbao,0,0,D,0,0,D,11.0,11.0,2.0,4.0,6.0,4.0,21.0,20.0,2.0,1.0,0.0,0.0,2.5,3.25,2.8,0809
3056,2008-09-14,Mallorca,Osasuna,1,1,D,1,0,H,11.0,14.0,3.0,7.0,3.0,4.0,19.0,14.0,3.0,1.0,1.0,0.0,2.2,3.2,3.4,0809
3057,2008-09-14,Real Madrid,Numancia,4,3,H,4,2,H,19.0,12.0,10.0,4.0,6.0,3.0,17.0,14.0,0.0,1.0,0.0,0.0,1.25,5.5,12.0,0809
3058,2008-09-14,Recreativo,Espanol,0,1,A,0,0,D,8.0,4.0,3.0,1.0,7.0,4.0,20.0,16.0,3.0,3.0,0.0,0.0,2.3,3.3,3.1,0809
3059,2008-09-14,Sevilla,Sp Gijon,4,3,H,3,3,D,26.0,13.0,13.0,8.0,9.0,3.0,14.0,16.0,3.0,3.0,0.0,0.0,1.33,5.0,9.0,0809
3060,2008-09-14,Villarreal,La Coruna,1,0,H,1,0,H,19.0,6.0,8.0,2.0,10.0,3.0,15.0,16.0,3.0,2.0,0.0,0.0,2.0,3.25,4.0,0809
3061,2008-09-20,Ath Madrid,Recreativo,4,0,H,1,0,H,14.0,9.0,7.0,1.0,6.0,7.0,12.0,18.0,0.0,1.0,0.0,0.0,1.5,3.8,7.25,0809
3062,2008-09-20,Espanol,Getafe,1,1,D,0,0,D,8.0,17.0,2.0,7.0,2.0,4.0,20.0,14.0,3.0,3.0,0.0,0.0,2.1,3.3,3.5,0809
3063,2008-09-21,Almeria,Malaga,1,0,H,0,0,D,11.0,3.0,3.0,0.0,3.0,1.0,20.0,17.0,1.0,4.0,1.0,1.0,1.83,3.5,4.33,0809
3064,2008-09-21,Ath Bilbao,Valladolid,2,0,H,0,0,D,20.0,12.0,6.0,2.0,4.0,2.0,17.0,17.0,3.0,2.0,0.0,0.0,2.0,3.3,3.75,0809
3065,2008-09-21,Betis,Sevilla,0,0,D,0,0,D,14.0,11.0,3.0,1.0,5.0,8.0,18.0,16.0,2.0,2.0,0.0,0.0,3.1,3.25,2.3,0809
3066,2008-09-21,La Coruna,Mallorca,0,0,D,0,0,D,17.0,14.0,6.0,2.0,6.0,8.0,15.0,23.0,5.0,3.0,1.0,1.0,1.91,3.3,4.2,0809
3067,2008-09-21,Numancia,Villarreal,1,2,A,1,0,H,14.0,20.0,4.0,7.0,4.0,5.0,15.0,15.0,1.0,1.0,0.0,0.0,3.0,3.4,2.3,0809
3068,2008-09-21,Santander,Real Madrid,0,2,A,0,0,D,13.0,9.0,2.0,3.0,10.0,4.0,19.0,16.0,0.0,5.0,0.0,0.0,3.4,3.4,2.1,0809
3069,2008-09-21,Sp Gijon,Barcelona,1,6,A,0,2,A,5.0,23.0,2.0,8.0,3.0,14.0,16.0,8.0,2.0,0.0,1.0,0.0,7.5,3.8,1.5,0809
3070,2008-09-21,Valencia,Osasuna,1,0,H,0,0,D,12.0,6.0,2.0,2.0,5.0,2.0,20.0,11.0,1.0,1.0,0.0,1.0,1.62,3.75,5.5,0809
3071,2008-09-24,Barcelona,Betis,3,2,H,2,0,H,18.0,8.0,8.0,3.0,6.0,5.0,11.0,19.0,2.0,3.0,0.0,0.0,1.2,6.0,15.0,0809
3072,2008-09-24,Getafe,Ath Madrid,1,2,A,0,1,A,18.0,9.0,6.0,5.0,7.0,2.0,9.0,18.0,2.0,4.0,0.0,0.0,2.9,3.25,2.4,0809
3073,2008-09-24,Osasuna,La Coruna,0,0,D,0,0,D,14.0,6.0,2.0,1.0,8.0,3.0,12.0,13.0,1.0,2.0,0.0,1.0,2.25,3.25,3.2,0809
3074,2008-09-24,Real Madrid,Sp Gijon,7,1,H,3,0,H,16.0,15.0,12.0,3.0,3.0,2.0,14.0,17.0,0.0,0.0,0.0,0.0,1.17,6.5,17.0,0809
3075,2008-09-24,Sevilla,Espanol,2,0,H,0,0,D,20.0,5.0,10.0,1.0,3.0,2.0,17.0,24.0,3.0,6.0,0.0,0.0,1.62,3.6,6.0,0809
3076,2008-09-24,Villarreal,Santander,2,0,H,2,0,H,7.0,6.0,5.0,3.0,1.0,5.0,3.0,6.0,3.0,5.0,0.0,0.0,1.57,3.75,6.0,0809
3077,2008-09-25,Malaga,Valencia,0,2,A,0,0,D,9.0,10.0,3.0,5.0,2.0,3.0,17.0,24.0,4.0,1.0,1.0,0.0,3.75,3.3,2.0,0809
3078,2008-09-25,Mallorca,Numancia,2,0,H,1,0,H,11.0,11.0,7.0,1.0,6.0,3.0,19.0,15.0,1.0,2.0,0.0,0.0,1.85,3.4,4.33,0809
3079,2008-09-25,Recreativo,Ath Bilbao,1,1,D,0,0,D,13.0,10.0,7.0,3.0,5.0,3.0,14.0,21.0,2.0,3.0,0.0,0.0,2.35,3.25,3.0,0809
3080,2008-09-25,Valladolid,Almeria,2,0,H,0,0,D,14.0,4.0,5.0,2.0,6.0,0.0,17.0,16.0,3.0,1.0,1.0,0.0,2.1,3.3,3.5,0809
3081,2008-09-27,Betis,Real Madrid,1,2,A,0,1,A,15.0,17.0,7.0,8.0,3.0,5.0,19.0,17.0,3.0,3.0,1.0,1.0,4.33,3.6,1.8,0809
3082,2008-09-27,Espanol,Barcelona,1,2,A,1,0,H,5.0,33.0,3.0,8.0,0.0,12.0,26.0,17.0,3.0,2.0,1.0,0.0,4.5,3.5,1.8,0809
3083,2008-09-27,Sp Gijon,Villarreal,0,1,A,0,0,D,15.0,8.0,6.0,4.0,9.0,6.0,25.0,23.0,5.0,2.0,0.0,0.0,5.5,3.75,1.62,0809
3084,2008-09-28,Almeria,Recreativo,1,0,H,0,0,D,10.0,5.0,4.0,1.0,12.0,1.0,27.0,18.0,1.0,1.0,0.0,3.0,1.8,3.5,4.5,0809
3085,2008-09-28,Ath Bilbao,Getafe,0,1,A,0,0,D,14.0,9.0,6.0,3.0,9.0,3.0,20.0,14.0,3.0,3.0,0.0,0.0,2.2,3.25,3.3,0809
3086,2008-09-28,Ath Madrid,Sevilla,0,1,A,0,1,A,18.0,10.0,1.0,1.0,8.0,4.0,23.0,22.0,3.0,5.0,0.0,0.0,2.05,3.3,3.6,0809
3087,2008-09-28,Malaga,Valladolid,2,1,H,1,0,H,12.0,15.0,4.0,3.0,5.0,3.0,21.0,19.0,3.0,3.0,0.0,0.0,2.5,3.25,2.8,0809
3088,2008-09-28,Numancia,Osasuna,0,0,D,0,0,D,4.0,8.0,0.0,1.0,6.0,3.0,19.0,20.0,2.0,3.0,1.0,0.0,2.38,3.25,3.0,0809
3089,2008-09-28,Santander,Mallorca,1,2,A,1,1,D,18.0,16.0,7.0,9.0,5.0,3.0,13.0,20.0,3.0,4.0,0.0,0.0,2.2,3.1,3.5,0809
3090,2008-09-28,Valencia,La Coruna,4,2,H,1,1,D,24.0,7.0,9.0,3.0,5.0,9.0,16.0,12.0,2.0,2.0,0.0,0.0,1.67,3.6,5.25,0809
3091,2008-10-04,Barcelona,Ath Madrid,6,1,H,5,1,H,19.0,7.0,8.0,2.0,5.0,1.0,11.0,18.0,1.0,5.0,0.0,0.0,1.62,3.6,6.0,0809
3092,2008-10-04,Villarreal,Betis,2,1,H,0,1,A,13.0,17.0,4.0,7.0,6.0,7.0,16.0,26.0,5.0,5.0,0.0,0.0,1.57,3.6,6.5,0809
3093,2008-10-05,Getafe,Almeria,2,2,D,0,0,D,17.0,13.0,7.0,7.0,4.0,7.0,8.0,10.0,2.0,2.0,0.0,0.0,2.0,3.4,3.75,0809
3094,2008-10-05,La Coruna,Numancia,1,0,H,1,0,H,13.0,10.0,1.0,3.0,4.0,4.0,20.0,20.0,1.0,3.0,0.0,0.0,1.73,3.5,5.0,0809
3095,2008-10-05,Mallorca,Sp Gijon,0,2,A,0,1,A,27.0,8.0,9.0,3.0,8.0,3.0,15.0,20.0,1.0,3.0,0.0,0.0,1.62,3.6,6.0,0809
3096,2008-10-05,Osasuna,Santander,0,1,A,0,0,D,6.0,6.0,4.0,4.0,8.0,2.0,13.0,18.0,3.0,4.0,1.0,0.0,2.05,3.25,3.75,0809
3097,2008-10-05,Real Madrid,Espanol,2,2,D,2,2,D,24.0,10.0,6.0,4.0,0.0,1.0,19.0,10.0,3.0,1.0,0.0,0.0,1.33,5.0,9.0,0809
3098,2008-10-05,Recreativo,Malaga,0,4,A,0,2,A,11.0,13.0,2.0,8.0,6.0,5.0,23.0,18.0,2.0,1.0,0.0,0.0,2.1,3.25,3.6,0809
3099,2008-10-05,Sevilla,Ath Bilbao,4,0,H,2,0,H,13.0,4.0,9.0,1.0,5.0,7.0,3.0,4.0,2.0,4.0,0.0,0.0,1.44,4.2,7.5,0809
3100,2008-10-05,Valladolid,Valencia,0,1,A,0,0,D,19.0,8.0,4.0,2.0,10.0,1.0,18.0,18.0,1.0,4.0,0.0,0.0,3.3,3.25,2.2,0809
3101,2008-10-18,Ath Madrid,Real Madrid,1,2,A,0,1,A,20.0,20.0,6.0,11.0,10.0,4.0,18.0,14.0,5.0,2.0,1.0,1.0,2.9,3.3,2.4,0809
3102,2008-10-18,Espanol,Villarreal,0,0,D,0,0,D,8.0,14.0,3.0,2.0,4.0,7.0,15.0,9.0,3.0,2.0,0.0,0.0,2.75,3.3,2.5,0809
3103,2008-10-19,Almeria,Sevilla,0,1,A,0,0,D,13.0,10.0,5.0,3.0,0.0,4.0,15.0,17.0,1.0,3.0,0.0,0.0,2.7,3.25,2.6,0809
3104,2008-10-19,Ath Bilbao,Barcelona,0,1,A,0,0,D,9.0,14.0,3.0,3.0,7.0,5.0,17.0,19.0,3.0,3.0,0.0,0.0,6.0,4.0,1.53,0809
3105,2008-10-19,Betis,Mallorca,3,0,H,2,0,H,17.0,15.0,6.0,4.0,5.0,3.0,12.0,15.0,2.0,3.0,0.0,0.0,2.0,3.3,3.8,0809
3106,2008-10-19,Malaga,Getafe,2,1,H,2,1,H,15.0,11.0,5.0,7.0,4.0,3.0,21.0,19.0,3.0,4.0,0.0,0.0,2.5,3.25,2.8,0809
3107,2008-10-19,Santander,La Coruna,0,0,D,0,0,D,14.0,7.0,1.0,2.0,7.0,2.0,19.0,20.0,2.0,2.0,1.0,0.0,2.15,3.25,3.4,0809
3108,2008-10-19,Sp Gijon,Osasuna,2,1,H,2,1,H,8.0,8.0,3.0,3.0,3.0,3.0,27.0,20.0,7.0,2.0,0.0,1.0,2.62,3.25,2.62,0809
3109,2008-10-19,Valencia,Numancia,4,0,H,1,0,H,18.0,11.0,7.0,5.0,6.0,7.0,14.0,10.0,0.0,0.0,0.0,0.0,1.33,4.6,10.0,0809
3110,2008-10-19,Valladolid,Recreativo,1,1,D,0,1,A,10.0,12.0,6.0,4.0,3.0,3.0,10.0,10.0,1.0,2.0,0.0,0.0,1.83,3.4,4.5,0809
3111,2008-10-25,Barcelona,Almeria,5,0,H,5,0,H,13.0,6.0,9.0,2.0,6.0,6.0,13.0,15.0,0.0,3.0,0.0,1.0,1.22,5.75,13.0,0809
3112,2008-10-25,Osasuna,Betis,0,2,A,0,0,D,13.0,17.0,6.0,5.0,1.0,5.0,11.0,10.0,1.0,0.0,0.0,0.0,2.3,3.2,3.2,0809
3113,2008-10-26,Getafe,Valladolid,1,0,H,1,0,H,14.0,11.0,6.0,0.0,6.0,4.0,15.0,22.0,2.0,3.0,0.0,0.0,1.91,3.3,4.2,0809
3114,2008-10-26,La Coruna,Sp Gijon,0,3,A,0,2,A,18.0,14.0,5.0,8.0,10.0,3.0,9.0,14.0,2.0,3.0,1.0,0.0,1.73,3.5,5.0,0809
3115,2008-10-26,Mallorca,Espanol,3,0,H,0,0,D,13.0,9.0,6.0,3.0,9.0,0.0,22.0,15.0,3.0,2.0,0.0,0.0,2.38,3.2,3.0,0809
3116,2008-10-26,Numancia,Santander,2,1,H,1,0,H,9.0,16.0,3.0,2.0,4.0,6.0,24.0,15.0,3.0,3.0,0.0,0.0,2.5,3.25,2.8,0809
3117,2008-10-26,Real Madrid,Ath Bilbao,3,2,H,2,2,D,20.0,15.0,6.0,5.0,7.0,6.0,15.0,16.0,4.0,3.0,0.0,1.0,1.25,5.5,11.0,0809
3118,2008-10-26,Recreativo,Valencia,1,1,D,0,0,D,6.0,14.0,3.0,6.0,3.0,5.0,20.0,11.0,4.0,2.0,0.0,0.0,4.0,3.4,1.91,0809
3119,2008-10-26,Sevilla,Malaga,0,1,A,0,1,A,10.0,8.0,3.0,6.0,7.0,3.0,18.0,19.0,3.0,2.0,1.0,0.0,1.36,4.75,8.5,0809
3120,2008-10-26,Villarreal,Ath Madrid,4,4,D,0,2,A,23.0,8.0,14.0,5.0,10.0,3.0,13.0,19.0,2.0,2.0,0.0,1.0,2.05,3.4,3.6,0809
3121,2008-11-01,Ath Bilbao,Villarreal,1,4,A,1,1,D,15.0,14.0,6.0,6.0,5.0,2.0,23.0,21.0,4.0,2.0,0.0,0.0,3.25,3.3,2.2,0809
3122,2008-11-01,Ath Madrid,Mallorca,2,0,H,2,0,H,12.0,19.0,3.0,8.0,2.0,8.0,18.0,18.0,2.0,3.0,0.0,0.0,1.53,4.0,6.0,0809
3123,2008-11-01,Malaga,Barcelona,1,4,A,1,2,A,5.0,14.0,2.0,4.0,1.0,4.0,19.0,24.0,2.0,3.0,0.0,0.0,9.0,4.5,1.36,0809
3124,2008-11-01,Valencia,Santander,2,4,A,1,1,D,11.0,11.0,7.0,4.0,4.0,4.0,17.0,19.0,2.0,3.0,0.0,0.0,1.36,4.5,9.0,0809
3125,2008-11-02,Almeria,Real Madrid,1,1,D,0,1,A,15.0,13.0,3.0,6.0,5.0,3.0,25.0,11.0,4.0,2.0,0.0,0.0,5.5,3.5,1.67,0809
3126,2008-11-02,Betis,La Coruna,0,3,A,0,0,D,20.0,15.0,7.0,7.0,13.0,1.0,13.0,14.0,1.0,1.0,1.0,0.0,1.91,3.3,4.2,0809
3127,2008-11-02,Espanol,Osasuna,1,0,H,0,0,D,10.0,14.0,3.0,3.0,1.0,2.0,27.0,21.0,1.0,2.0,0.0,0.0,2.0,3.3,3.8,0809
3128,2008-11-02,Recreativo,Getafe,1,1,D,0,0,D,8.0,17.0,3.0,3.0,1.0,3.0,25.0,17.0,2.0,4.0,1.0,0.0,2.5,3.25,2.8,0809
3129,2008-11-02,Sp Gijon,Numancia,3,1,H,1,1,D,18.0,9.0,6.0,3.0,2.0,3.0,25.0,20.0,2.0,4.0,0.0,0.0,2.1,3.4,3.4,0809
3130,2008-11-02,Valladolid,Sevilla,3,2,H,1,2,A,15.0,6.0,6.0,4.0,5.0,1.0,17.0,17.0,2.0,5.0,0.0,1.0,3.2,3.25,2.25,0809
3131,2008-11-08,Barcelona,Valladolid,6,0,H,4,0,H,22.0,3.0,13.0,2.0,9.0,5.0,9.0,9.0,1.0,1.0,0.0,0.0,1.17,6.5,18.0,0809
3132,2008-11-08,Real Madrid,Malaga,4,3,H,2,2,D,25.0,20.0,12.0,9.0,5.0,2.0,21.0,14.0,3.0,2.0,1.0,0.0,1.22,6.0,13.0,0809
3133,2008-11-09,Getafe,Valencia,0,3,A,0,1,A,9.0,7.0,2.0,4.0,4.0,2.0,15.0,28.0,5.0,4.0,1.0,0.0,2.9,3.3,2.4,0809
3134,2008-11-09,La Coruna,Espanol,1,0,H,1,0,H,14.0,10.0,3.0,4.0,6.0,5.0,11.0,17.0,1.0,2.0,0.0,0.0,2.15,3.3,3.4,0809
3135,2008-11-09,Mallorca,Ath Bilbao,3,3,D,1,1,D,17.0,17.0,7.0,7.0,3.0,9.0,25.0,17.0,4.0,2.0,0.0,0.0,2.1,3.3,3.5,0809
3136,2008-11-09,Numancia,Betis,2,4,A,1,3,A,13.0,15.0,7.0,6.0,4.0,1.0,22.0,15.0,2.0,2.0,0.0,0.0,2.6,3.25,2.75,0809
3137,2008-11-09,Osasuna,Ath Madrid,0,0,D,0,0,D,15.0,14.0,4.0,3.0,9.0,4.0,16.0,16.0,1.0,1.0,0.0,0.0,3.2,3.3,2.25,0809
3138,2008-11-09,Santander,Sp Gijon,1,0,H,0,0,D,9.0,9.0,1.0,2.0,5.0,4.0,19.0,23.0,4.0,2.0,0.0,0.0,2.0,3.3,3.75,0809
3139,2008-11-09,Sevilla,Recreativo,1,0,H,0,0,D,10.0,13.0,3.0,3.0,6.0,7.0,18.0,18.0,2.0,2.0,0.0,0.0,1.36,4.5,9.0,0809
3140,2008-11-09,Villarreal,Almeria,2,1,H,2,0,H,7.0,10.0,5.0,3.0,3.0,3.0,18.0,22.0,4.0,2.0,0.0,0.0,1.53,3.75,7.0,0809
3141,2008-11-15,Valencia,Sp Gijon,2,3,A,0,1,A,21.0,12.0,8.0,5.0,7.0,3.0,15.0,21.0,2.0,2.0,0.0,0.0,1.36,4.75,8.5,0809
3142,2008-11-15,Valladolid,Real Madrid,1,0,H,0,0,D,8.0,16.0,3.0,7.0,7.0,6.0,17.0,20.0,3.0,3.0,0.0,1.0,4.2,3.3,1.91,0809
3143,2008-11-16,Almeria,Mallorca,2,1,H,1,0,H,15.0,10.0,6.0,5.0,6.0,5.0,21.0,18.0,1.0,2.0,0.0,0.0,2.0,3.3,3.8,0809
3144,2008-11-16,Ath Bilbao,Osasuna,2,0,H,1,0,H,19.0,8.0,8.0,1.0,7.0,5.0,24.0,21.0,3.0,4.0,0.0,0.0,2.1,3.3,3.5,0809
3145,2008-11-16,Ath Madrid,La Coruna,4,1,H,1,0,H,16.0,14.0,7.0,6.0,8.0,5.0,12.0,7.0,0.0,2.0,0.0,0.0,1.62,3.75,5.5,0809
3146,2008-11-16,Betis,Santander,3,1,H,2,0,H,17.0,14.0,6.0,7.0,5.0,5.0,18.0,18.0,2.0,1.0,0.0,0.0,1.91,3.4,4.0,0809
3147,2008-11-16,Espanol,Numancia,3,4,A,1,1,D,10.0,11.0,5.0,6.0,6.0,1.0,19.0,23.0,2.0,5.0,0.0,0.0,1.73,3.5,5.0,0809
3148,2008-11-16,Getafe,Sevilla,0,2,A,0,1,A,14.0,8.0,3.0,3.0,6.0,2.0,8.0,17.0,2.0,2.0,0.0,0.0,2.88,3.3,2.4,0809
3149,2008-11-16,Malaga,Villarreal,2,2,D,1,1,D,13.0,16.0,4.0,6.0,11.0,5.0,16.0,27.0,4.0,3.0,0.0,0.0,3.4,3.4,2.1,0809
3150,2008-11-16,Recreativo,Barcelona,0,2,A,0,0,D,7.0,21.0,2.0,8.0,5.0,5.0,21.0,12.0,3.0,2.0,0.0,0.0,9.0,5.0,1.33,0809
3151,2008-11-22,Real Madrid,Recreativo,1,0,H,1,0,H,23.0,7.0,7.0,2.0,5.0,5.0,17.0,22.0,1.0,3.0,0.0,0.0,1.3,5.5,9.0,0809
3152,2008-11-22,Sevilla,Valencia,0,0,D,0,0,D,18.0,15.0,3.0,2.0,5.0,3.0,12.0,21.0,2.0,3.0,0.0,0.0,2.2,3.25,3.3,0809
3153,2008-11-22,Villarreal,Valladolid,0,3,A,0,3,A,13.0,15.0,4.0,7.0,7.0,4.0,14.0,25.0,2.0,1.0,0.0,0.0,1.44,4.0,8.0,0809
3154,2008-11-23,Barcelona,Getafe,1,1,D,0,1,A,14.0,7.0,4.0,4.0,13.0,5.0,19.0,20.0,3.0,4.0,0.0,0.0,1.18,7.0,15.0,0809
3155,2008-11-23,La Coruna,Ath Bilbao,3,1,H,2,0,H,18.0,18.0,9.0,6.0,10.0,7.0,13.0,18.0,2.0,2.0,0.0,0.0,2.0,3.3,3.8,0809
3156,2008-11-23,Mallorca,Malaga,2,2,D,1,2,A,27.0,14.0,11.0,5.0,9.0,1.0,20.0,17.0,3.0,3.0,0.0,0.0,2.1,3.4,3.4,0809
